EMIS Code,SchoolName,Year,Gender,LEVEL,District,Tehsil,UCName,BuildingOwnerShip,TotalLand_Allocated,Year of Estbalishment,Year of Construction,Covered_Area,UnCovered_Area,UnCovered_Area_Premis,Whole Building Needs Reconstruction,No of Class Room Need Reconstruction,No of Other Room Need Reconstruction,No of Class Room Need Repair,No of Other Room Need Repair,HT Office,Science Lab,Staff Room,Library,Hostel Availability,Hostel Capacity,Hostel Rooms,Clerk Room,Play Ground/Area,Play Area,No of Pakka Class Rooms,No. Of Pakka Other Rooms,No. of Kacha Class Rooms,No of Kacha Other Rooms,CCTVCameras,ExaminationHall,Ramp Access at Entrance,Ramp Access in Building,Ramp at Toilet,School Name,School Level,Union Council Name,Desks Two Seater Useable,Desks Two Seater Un-Useable,Desks Two Seater New Required,Desks Three Seater Useable,Desks Three Seater Un-Useable,Desks Three Seater New Required,Desk Benches Useable,Desk Benches Un-Useable,Desk Benches New Required,Student Chairs Useable,Student Chairs Un-Useable,Student Chairs New Required,Tablet Chairs Useable,Tablet Chairs Un-Useable,Tablet Chairs New Required,Jute Tats Useable,Jute Tats Un-Useable,Jute Tats New Required,Fans Useable,Fans Un-Useable,Fans New Required,total_teachers,avg_bps_teachers,qualified_teachers,total_non_teachers,Presentbalance,Fund Recieved from Govt in This Year,is_critical
60698,GGHS AZEEM KORE,2024-25,Girls,High,MOHMAND,SAFI,SAFI,Govt,160.0,2000.0,1994.0,65.0,95.0,95.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,Yes,Not Available,No,0,0,Yes,Yes,Not Available,10,10,0,0,No,No,Yes,Yes,Yes,GGHS AZEEM KORE,High,SAFI,0,0,0,0,0,0,0,0,0,0,0,0,20,0,5,0,0,0,9,0,5,1.0,17.0,0.0,5.0,82000.0,0.0,1
60699,GGMS JALAT KORE,2024-25,Girls,Middle,MOHMAND,HALIMZAI,HALIMZAI,Govt,30.0,2001.0,2000.0,10.0,20.0,20.0,No,1.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,3,0,0,No,No,No,No,No,GGMS JALAT KORE,Middle,HALIMZAI,11,7,0,0,0,0,18,3,0,0,0,0,27,0,0,0,0,0,12,0,5,4.0,15.25,0.0,2.0,1500.0,0.0,1
60700,GGMS BAZ MOHD KORE,2024-25,Girls,Middle,MOHMAND,EKKA GHUND,EKKA GHUND,Govt,15.0,1978.0,1978.0,14.0,,,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,1,0,0,No,No,Yes,No,No,GGMS BAZ MOHD KORE,Middle,EKKA GHUND,0,0,0,0,0,0,0,0,0,0,0,0,30,10,30,0,0,0,10,0,0,8.0,15.25,0.0,5.0,0.0,0.0,1
60701,GGMS ZARIF KORE,2024-25,Girls,Middle,MOHMAND,EKKA GHUND,EKKA GHUND,Govt,51.0,1993.0,1996.0,17.0,34.0,34.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,Yes,Not Available,6,1,0,0,No,No,Yes,No,No,GGMS ZARIF KORE,Middle,EKKA GHUND,0,0,35,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,17,6,4,7.0,14.714285714285714,0.0,1.0,0.0,0.0,1
60702,GGHS MIAN MANDI GANDHAB,2024-25,Girls,High,MOHMAND,HALIMZAI,HALIMZAI,Govt,80.0,1994.0,1993.0,60.0,20.0,20.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,Yes,Not Available,No,0,0,Yes,No,Not Available,7,9,0,0,No,Yes,No,No,No,GGHS MIAN MANDI GANDHAB,High,HALIMZAI,0,0,74,0,0,0,0,0,0,0,0,0,80,20,68,0,0,0,11,10,10,9.0,14.88888888888889,0.0,8.0,0.0,0.0,1
60703,GGHS KHIAL JAN ATO KHEL,2024-25,Girls,High,MOHMAND,HALIMZAI,HALIMZAI,Govt,120.0,1989.0,1987.0,80.0,40.0,40.0,No,0.0,0.0,0.0,0.0,Yes,Available/Equipped/NonFunctional,Yes,Not Available,No,0,0,Yes,Yes,Not Available,9,24,0,0,No,Yes,No,No,No,GGHS KHIAL JAN ATO KHEL,High,HALIMZAI,0,0,20,0,0,0,0,0,20,25,0,15,0,0,0,0,0,0,19,0,0,4.0,15.75,0.0,4.0,4499.0,0.0,1
60704,GGHS SHAH ALAM SALAI,2024-25,Girls,High,MOHMAND,EKKA GHUND,EKKA GHUND,Govt,118.0,2013.0,2004.0,42.0,76.0,76.0,No,0.0,0.0,0.0,0.0,Yes,Available/Equipped/NonFunctional,Yes,Not Available,No,0,0,Yes,Yes,Not Available,6,2,0,0,No,Yes,Yes,No,No,GGHS SHAH ALAM SALAI,High,EKKA GHUND,50,11,72,0,0,0,50,10,0,0,0,0,100,0,43,0,0,0,21,1,0,11.0,14.454545454545455,0.0,6.0,0.0,0.0,1
60705,GGHS SRA SHAH,2024-25,Girls,High,MOHMAND,PRANG GHAR,PRANG GHAR,Govt,140.0,2012.0,2006.0,120.0,20.0,20.0,No,0.0,0.0,0.0,0.0,Yes,Available/NotEquipped,Yes,Not Available,No,0,0,Yes,Yes,Not Available,8,8,0,0,No,No,Yes,No,No,GGHS SRA SHAH,High,PRANG GHAR,28,30,60,0,0,0,28,26,60,0,0,0,84,0,50,0,0,0,27,0,0,12.0,15.416666666666666,0.0,6.0,0.0,0.0,1
60706,GGHS NAVI KALAI,2024-25,Girls,High,MOHMAND,PRANG GHAR,PRANG GHAR,Govt,160.0,2018.0,1986.0,50.0,110.0,110.0,No,0.0,0.0,0.0,0.0,Yes,Available/NotEquipped,Yes,Not Available,No,0,0,No,Yes,Not Available,5,4,0,0,No,No,Yes,No,No,GGHS NAVI KALAI,High,PRANG GHAR,45,50,0,45,21,0,0,0,0,0,0,0,124,50,53,0,0,0,48,1,0,12.0,15.583333333333334,0.0,3.0,0.0,0.0,1
60707,GGMS CHAPOOR,2024-25,Girls,Middle,MOHMAND,PANDIALI,PANDIALI,Govt,20.0,2003.0,2002.0,12.0,12.0,12.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,4,0,0,No,No,No,No,No,GGMS CHAPOOR,Middle,PANDIALI,0,0,0,0,0,0,0,0,0,0,0,0,16,0,15,0,0,0,8,0,10,3.0,15.333333333333334,0.0,2.0,0.0,0.0,1
60708,GGMS SRO KALAI,2024-25,Girls,Middle,MOHMAND,EKKA GHUND,EKKA GHUND,Govt,40.0,1988.0,1977.0,15.0,25.0,25.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Available/NonFunctional,3,1,0,0,No,No,Yes,No,No,GGMS SRO KALAI,Middle,EKKA GHUND,26,0,4,0,0,0,26,0,0,0,0,0,0,0,7,0,0,0,9,0,2,7.0,15.142857142857142,0.0,2.0,0.0,0.0,1
60709,GGMS NARI KALI,2024-25,Girls,Middle,MOHMAND,PRANG GHAR,PRANG GHAR,Govt,80.0,1995.0,2001.0,20.0,60.0,60.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,Yes,Not Available,3,1,0,0,No,No,Yes,No,No,GGMS NARI KALI,Middle,PRANG GHAR,18,0,24,0,0,0,11,0,31,0,0,0,16,0,0,0,0,0,9,0,0,5.0,15.2,0.0,2.0,0.0,0.0,1
60710,GGMS GHAMI KORE,2024-25,Girls,Middle,MOHMAND,EKKA GHUND,EKKA GHUND,Govt,60.0,1998.0,1996.0,15.0,45.0,45.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,Yes,Not Available,4,1,0,0,No,No,Yes,No,No,GGMS GHAMI KORE,Middle,EKKA GHUND,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6.0,15.166666666666666,0.0,2.0,5000.0,0.0,0
60711,GGMS HALEEM SHER,2024-25,Girls,Middle,MOHMAND,EKKA GHUND,EKKA GHUND,Govt,50.0,2004.0,2003.0,10.0,40.0,40.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,Yes,Not Available,3,1,0,0,No,No,Yes,No,No,GGMS HALEEM SHER,Middle,EKKA GHUND,23,1,0,29,7,0,0,0,0,0,0,0,0,0,36,0,0,0,11,0,3,6.0,15.166666666666666,0.0,1.0,0.0,0.0,1
60712,GGHS UMAT KHAN,2024-25,Girls,High,MOHMAND,HALIMZAI,HALIMZAI,Govt,102.0,2018.0,2017.0,60.0,,,No,0.0,0.0,0.0,0.0,Yes,Not Available,Yes,Not Available,No,0,0,No,Yes,Available/Functional,14,2,0,0,No,Yes,No,Yes,Yes,GGHS UMAT KHAN,High,HALIMZAI,30,10,30,0,0,0,30,10,30,0,0,50,100,10,50,0,0,0,42,20,10,10.0,15.4,0.0,4.0,106000.0,0.0,1
60713,GGPS KUZO KASS,2024-25,Girls,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,40.0,2007.0,2008.0,20.0,20.0,20.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,6,0,0,No,No,No,No,No,GGPS KUZO KASS,Primary,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,45,0,20,0,0,10,0,0,15,2.0,13.0,0.0,2.0,11000.0,0.0,1
60714,GMS HABIB ZAI,2024-25,Boys,Middle,MOHMAND,SAFI,SAFI,Govt,60.0,1976.0,1981.0,40.0,40.0,40.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,6,2,0,0,No,No,Yes,Yes,Yes,GMS HABIB ZAI,Middle,SAFI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,32,0,0,5.0,15.0,0.0,2.0,58088.0,0.0,0
60715,GMS KUZ KADI,2024-25,Boys,Middle,MOHMAND,HALIMZAI,HALIMZAI,Govt,30.0,1975.0,1975.0,10.0,20.0,20.0,Yes,,,,,Yes,Not Available,No,Not Available,No,0,0,No,Yes,Not Available,4,0,0,0,No,No,No,No,No,GMS KUZ KADI,Middle,HALIMZAI,40,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,2,0,12,5.0,15.4,0.0,3.0,1173.0,0.0,1
60716,GMS ADIN KHEL ZARGAR,2024-25,Boys,Middle,MOHMAND,SAFI,SAFI,Govt,101.0,1988.0,1987.0,11.0,90.0,90.0,Yes,,,,,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,1,0,0,No,No,No,No,No,GMS ADIN KHEL ZARGAR,Middle,SAFI,24,0,20,0,0,0,23,1,20,0,0,0,50,4,0,0,0,0,13,2,2,3.0,15.0,0.0,2.0,500.0,0.0,1
60717,GHS GAT WARSAK,2024-25,Boys,High,MOHMAND,KHWEZAI,KHWEZAI,Govt,137.0,2006.0,2008.0,45.0,92.0,92.0,No,0.0,0.0,0.0,0.0,Yes,Available/NotEquipped,Yes,Not Available,No,0,0,Yes,No,Not Available,4,5,0,0,No,No,Yes,No,No,GHS GAT WARSAK,High,KHWEZAI,15,7,30,0,0,0,27,5,15,0,0,0,100,50,100,0,0,0,50,15,1,8.0,16.0,0.0,4.0,40178.0,0.0,1
60718,GMS ABDUL BAQI,2024-25,Boys,Middle,MOHMAND,SAFI,SAFI,Govt,60.0,1998.0,1997.0,30.0,45.0,45.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,4,0,0,0,No,No,Yes,Yes,Yes,GMS ABDUL BAQI,Middle,SAFI,0,0,0,0,0,0,0,0,0,0,0,0,120,0,20,0,0,0,24,0,0,6.0,15.166666666666666,0.0,2.0,0.0,0.0,1
60719,GPS ARA KORE YOUSAF KHAN,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,50.0,2007.0,2007.0,11.0,39.0,39.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,6,0,0,0,No,No,Yes,Yes,Yes,GPS ARA KORE YOUSAF KHAN,Primary,SAFI,0,0,0,0,0,0,0,0,0,0,0,0,85,15,75,0,0,0,36,0,0,2.0,13.5,0.0,1.0,7285.0,0.0,0
60720,GMS ZARIF RAHMAT SAID,2024-25,Boys,Middle,MOHMAND,EKKA GHUND,EKKA GHUND,Govt,50.0,2006.0,2004.0,20.0,30.0,30.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,1,0,0,No,No,Yes,No,No,GMS ZARIF RAHMAT SAID,Middle,EKKA GHUND,16,0,0,0,0,0,16,0,0,0,0,0,0,0,46,0,0,0,26,0,0,6.0,15.166666666666666,0.0,2.0,1535.0,0.0,0
60721,GPS SHANI KHEL,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,30.0,1966.0,1965.0,24.0,18.0,18.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/NonFunctional,4,1,0,0,No,No,No,No,No,GPS SHANI KHEL,Primary,HALIMZAI,0,0,68,0,0,0,0,0,0,0,0,0,46,4,90,0,0,0,21,0,0,3.0,14.333333333333334,0.0,1.0,1499.0,0.0,1
60722,GPS DARRA GANDHAB,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,20.0,1995.0,1994.0,4.0,16.0,16.0,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Available/NonFunctional,2,0,0,0,No,No,No,No,No,GPS DARRA GANDHAB,Primary,HALIMZAI,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,15.0,0.0,1.0,23827.0,0.0,1
60723,GPS YOUSAF KHEL FAQIR SHAH,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,41.0,1964.0,1962.0,4.0,37.0,37.0,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Available/NonFunctional,2,0,0,0,No,No,No,No,No,GPS YOUSAF KHEL FAQIR SHAH,Primary,HALIMZAI,0,0,77,0,0,0,0,0,0,0,0,0,50,0,103,5,0,0,4,2,6,3.0,14.333333333333334,0.0,1.0,99.0,0.0,1
60724,GPS KASAI MANDI,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,40.0,1960.0,1963.0,5.0,35.0,35.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GPS KASAI MANDI,Primary,HALIMZAI,0,0,62,0,0,0,2,0,0,0,0,0,25,0,94,0,0,0,8,0,0,3.0,14.666666666666666,0.0,1.0,99.0,0.0,1
60725,GPS GHUNDA KHEL,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,18.0,1977.0,1976.0,4.0,14.0,14.0,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Available/NonFunctional,2,0,0,0,No,No,No,No,No,GPS GHUNDA KHEL,Primary,HALIMZAI,0,0,33,0,0,0,0,0,0,0,0,0,0,0,65,2,0,10,0,0,5,2.0,15.0,0.0,1.0,13042.0,0.0,1
60726,GPS WACHA JAWARA,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,15.0,1989.0,1988.0,9.0,6.0,6.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,0,0,0,No,No,No,No,No,GPS WACHA JAWARA,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,90,0,20,0,0,0,6,0,3,3.0,14.0,0.0,1.0,179257.0,0.0,1
60727,GPS ELAN KALAI,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,40.0,1975.0,1975.0,5.0,35.0,35.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/NonFunctional,2,0,0,0,No,No,No,No,No,GPS ELAN KALAI,Primary,HALIMZAI,0,0,0,23,1,20,0,0,0,0,0,0,26,24,100,1,0,10,4,0,4,3.0,14.0,0.0,1.0,1037.0,0.0,1
60728,GPS DAIM KORE,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,20.0,1989.0,1989.0,5.0,15.0,15.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,Yes,No,No,GPS DAIM KORE,Primary,HALIMZAI,0,0,50,0,0,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,10,2.0,15.5,0.0,1.0,433.0,0.0,1
60729,GPS SHAH BAIG,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,20.0,1974.0,1976.0,6.0,14.0,14.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,Yes,Yes,No,GPS SHAH BAIG,Primary,HALIMZAI,0,0,80,0,0,0,0,0,80,0,0,0,22,0,100,0,0,0,6,0,0,3.0,14.666666666666666,0.0,1.0,540.0,0.0,1
60730,GPS MOMIN ABAD,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,16.0,1989.0,1989.0,4.0,12.0,12.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,Yes,No,No,GPS MOMIN ABAD,Primary,HALIMZAI,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,8,2.0,14.5,0.0,1.0,2188.0,0.0,1
60731,GPS MOZI KORE,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,40.0,1973.0,1974.0,22.0,29.0,29.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,6,2,0,0,No,No,Yes,Yes,Yes,GPS MOZI KORE,Primary,HALIMZAI,12,0,20,0,0,0,12,0,0,0,0,0,0,0,38,0,0,0,36,0,0,2.0,15.0,0.0,1.0,9000.0,0.0,1
60732,GPS IRFAN KORE,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,17.0,1977.0,1976.0,5.0,12.0,12.0,No,0.0,0.0,0.0,2.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,Yes,No,No,GPS IRFAN KORE,Primary,HALIMZAI,0,0,55,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,8,2.0,15.0,0.0,1.0,8419.0,0.0,1
60733,GMS ABDUL KORE,2024-25,Boys,Middle,MOHMAND,KHWEZAI,KHWEZAI,Shelterless,50.0,2007.0,2005.0,0.0,0.0,0.0,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,0,0,0,0,No,No,No,No,No,GMS ABDUL KORE,Middle,KHWEZAI,2,3,0,0,0,0,2,3,0,0,0,0,28,4,55,0,0,0,0,0,0,4.0,15.25,0.0,2.0,937.0,0.0,1
60734,GPS ATO KHEL NO.1,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,27.0,1972.0,1974.0,8.0,19.0,19.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,0,0,0,No,No,No,No,No,GPS ATO KHEL NO.1,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,9,0,6,13,0,2,3.0,14.0,0.0,1.0,3307.0,0.0,1
60735,GPS ATO KHEL NO.2,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,6.0,1974.0,1975.0,6.0,,,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS ATO KHEL NO.2,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,10,0,20,7,0,1,1.0,12.0,0.0,1.0,1374798.0,0.0,1
60736,GPS ATO KHEL NO.3,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,8.0,1989.0,1987.0,5.0,3.0,3.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS ATO KHEL NO.3,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,5,0,10,5,0,3,2.0,13.5,0.0,1.0,475.0,0.0,1
60737,GPS ATO KHEL NO.4,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,60.0,1995.0,1993.0,18.0,42.0,42.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,6,1,0,0,No,No,Yes,No,No,GPS ATO KHEL NO.4,Primary,HALIMZAI,34,0,35,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,17,0,7,3.0,13.666666666666666,0.0,1.0,1000.0,0.0,1
60738,GPS YAQOOB KHAN,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,40.0,1995.0,1994.0,5.0,35.0,35.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GPS YAQOOB KHAN,Primary,KHWEZAI,0,0,10,0,0,0,0,0,10,0,0,0,35,0,35,2,0,5,4,0,1,2.0,13.5,0.0,1.0,1249.0,0.0,1
60739,GPS UCHKA SULTAN KHEL,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,40.0,1979.0,1977.0,5.0,35.0,35.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GPS UCHKA SULTAN KHEL,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,25,0,35,4,0,5,2,0,4,2.0,15.0,0.0,1.0,500.0,0.0,1
60740,GPS MUHAMMAD ALI  BAKHMAL SHAH,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,47.0,1994.0,1994.0,5.0,42.0,42.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,Yes,No,No,GPS MUHAMMAD ALI  BAKHMAL SHAH,Primary,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,60,5,10,0,0,5,10,0,2,2.0,15.0,0.0,1.0,200499.0,200000.0,1
60741,GPS KHAND  BAKHMAL SHAH  KHANZADGON,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,36.0,1995.0,1994.0,6.0,30.0,30.0,No,0.0,0.0,2.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,Yes,No,No,GPS KHAND  BAKHMAL SHAH  KHANZADGON,Primary,KHWEZAI,0,0,10,0,0,0,0,0,10,0,0,0,48,2,0,0,3,5,0,0,6,1.0,15.0,0.0,1.0,94135.0,0.0,1
60742,GGPS UCHKA SULTAN KHEL,2024-25,Girls,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,10.0,1994.0,1993.0,5.0,,,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,Yes,Yes,GGPS UCHKA SULTAN KHEL,Primary,HALIMZAI,0,0,43,0,0,0,0,0,43,0,0,0,0,0,30,2,0,5,4,0,0,2.0,13.5,0.0,2.0,0.0,0.0,1
60743,GPS LAKHKAR KALAI ATMAR KHEL TOOR MALIK,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,40.0,1991.0,2007.0,7.0,33.0,33.0,No,0.0,0.0,2.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,3,0,0,0,No,No,No,No,No,GPS LAKHKAR KALAI ATMAR KHEL TOOR MALIK,Primary,KHWEZAI,0,0,90,6,2,0,0,0,0,0,0,0,110,2,89,0,0,0,0,0,18,2.0,13.0,0.0,1.0,87285.0,0.0,1
60744,GPS KHIALI KORE,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,36.0,1994.0,1993.0,7.0,29.0,29.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,3,0,0,0,No,No,Yes,No,No,GPS KHIALI KORE,Primary,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,43,2,40,0,0,0,5,3,4,1.0,12.0,0.0,1.0,74117.0,0.0,1
60745,GPS BUSHA KHEL KAMALI,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,25.0,1975.0,1975.0,5.0,20.0,20.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GPS BUSHA KHEL KAMALI,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,10,0,20,10,0,5,2.0,15.5,0.0,1.0,0.0,0.0,1
60746,GPS BARO KHEL KAMALI,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,40.0,1975.0,1975.0,18.0,31.0,31.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,6,2,0,0,No,No,Yes,Yes,Yes,GPS BARO KHEL KAMALI,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,6,0,20,32,0,0,2.0,15.0,0.0,,500.0,0.0,1
60747,GPS KAMALAI MUNDA KHEL,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,37.0,1975.0,1976.0,9.0,28.0,28.0,No,0.0,0.0,2.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,3,0,0,0,No,No,No,No,No,GPS KAMALAI MUNDA KHEL,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,3,0,20,6,0,5,2.0,15.0,0.0,1.0,399.0,0.0,1
60748,GPS BABI KHEL ISMAIL,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,23.0,1975.0,1976.0,5.0,18.0,18.0,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GPS BABI KHEL ISMAIL,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,10,0,0,8,2.0,15.0,0.0,1.0,1502.0,0.0,1
60749,GPS YOUSAF KHEL KAMALAI,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,25.0,1976.0,1978.0,5.0,20.0,20.0,No,0.0,0.0,2.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,0,0,2,0,No,No,No,No,No,GPS YOUSAF KHEL KAMALAI,Primary,HALIMZAI,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,0,3,2.0,13.5,0.0,1.0,99.0,2400.0,1
60750,GPS KASHMIR KORE,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,30.0,1990.0,1989.0,5.0,25.0,25.0,No,0.0,0.0,2.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GPS KASHMIR KORE,Primary,HALIMZAI,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,15.5,0.0,1.0,5733.0,100000.0,1
